a,b,fam,dcv,dlb,resid,sd0,var0,m,foreign
w27_ad188stdcorr,w27_ad190std,ens4,5.873787993215807,0.0,-5.873787993215807,11.877764045911944,141.08127873035846,0,False
w27_ad188stdcorr,w27_ad190stdcorr,ens4,-1.3268140901523395,-10.000000000065512,-8.673185909913173,6.843079486811381,46.82773686281871,-1,False
w27_ad188stdcorr,w29_ad194std,ens4,5.18765777512975,9.99999999995449,4.812342224824739,12.676382954609355,160.69068481191061,1,False
w27_ad188stdcorr,w29_ad194stdcorr,ens4,-1.4799240274365744,-10.000000000065512,-8.520075972628938,8.499523304238704,72.24189639929682,-1,False
w27_ad188stdcorr,w34_ad195std,ens4,-1.3572605033207452,9.99999999995449,11.357260503275235,15.670629336125158,245.5686237902264,1,False
w27_ad188stdcorr,w34_ad195stdcorr,ens4,-7.987281580912331,0.0,7.987281580912331,12.33437832665585,152.13688870507758,0,False
w27_ad188stdcorr,w34_ad196std,ens4,-1.7429505907440301,9.99999999995449,11.74295059069852,16.09787639751249,259.14162450958975,1,False
w27_ad188stdcorr,w36_ad197std,ens4,-4.25125296654727,9.99999999995449,14.25125296650176,16.373483629243086,268.0909661570913,1,False
w27_ad188stdcorr,w36_ad197stdcorr,ens4,-11.822332079636233,0.0,11.822332079636233,13.176563305148253,173.62182053457946,0,False
w27_ad188stdcorr,w36_ad199std,ens4,-15.517354449823273,0.0,15.517354449823273,18.767799798438826,352.23030927428044,0,False
w27_ad188stdcorr,w36_ad199stdcorr,ens4,-23.198360337484125,-10.000000000065512,13.198360337418613,15.88149072828948,252.2217477527447,-1,False
w27_ad188stdcorr,w36_ad199stdcorr_ens4,ens4,-19.77986751477978,-20.000000000020002,-0.2201324852402209,17.565673492296412,308.5528852379648,-2,False
w27_ad188stdcorr,w38_ad202std,ens4,-13.765000991816656,9.99999999995449,23.765000991771146,18.90358649771631,357.34558247664245,1,False
w27_ad188stdcorr,w38_ad202stdcorr,ens4,-20.78148854034456,0.0,20.78148854034456,16.073253309379197,258.3494719474693,0,False
w27_ad188stdcorr,w38_ad202stdcorr_ens4,ens4,-18.092486702481203,-20.000000000020002,-1.9075132975387987,17.779891591855403,316.12454501813045,-2,False
w27_ad188stdcorr,w40_ad211std,ens4,-14.146499623057807,0.0,14.146499623057807,18.982949847431613,360.35238491010386,0,False
w27_ad188stdcorr,w40_ad211stdcorr,ens4,-20.665660235952288,-10.000000000065512,10.665660235886776,16.491302474744735,271.96305731352186,-1,False
w27_ad190std,w27_ad190stdcorr,ens4,-7.200602083368146,-10.000000000065512,-2.799397916697366,9.186826977711625,84.39778991841013,-1,False
w27_ad190std,w29_ad194std,ens4,-0.6861302180860562,9.99999999995449,10.686130218040546,5.593666690967628,31.289107049640734,1,False
w27_ad190std,w29_ad194stdcorr,ens4,-7.353712020652381,-10.000000000065512,-2.646287979413131,11.202586977026819,125.4979549778509,-1,False
w27_ad190std,w34_ad195std,ens4,-7.231048496536552,9.99999999995449,17.23104849649104,10.669470519722353,113.83760117122438,1,False
w27_ad190std,w34_ad195stdcorr,ens4,-13.861069574128138,0.0,13.861069574128138,14.256373395820049,203.2441824010457,0,False
w27_ad190std,w34_ad196std,ens4,-7.616738583959837,9.99999999995449,17.616738583914326,11.544608549744213,133.27798656682717,1,False
w27_ad190std,w36_ad197std,ens4,-10.125040959763076,9.99999999995449,20.125040959717566,11.876924561765119,141.06133704585955,1,False
w27_ad190std,w36_ad197stdcorr,ens4,-17.69612007285204,0.0,17.69612007285204,15.123776402808321,228.72861268214183,0,False
w27_ad190std,w36_ad199std,ens4,-21.39114244303908,0.0,21.39114244303908,15.039220342254827,226.17814850289142,0,False
w27_ad190std,w36_ad199stdcorr,ens4,-29.07214833069993,-10.000000000065512,19.07214833063442,17.533066642373004,307.40842588589294,-1,False
w27_ad190std,w36_ad199stdcorr_ens4,ens4,-25.653655507995587,-20.000000000020002,5.653655507975586,16.29733335540314,265.6030744971358,-2,False
w27_ad190std,w38_ad202std,ens4,-19.638788985032463,9.99999999995449,29.638788984986952,15.124189574776452,228.74111029377673,1,False
w27_ad190std,w38_ad202stdcorr,ens4,-26.655276533560368,0.0,26.655276533560368,17.694815288080807,313.1064880792983,0,False
w27_ad190std,w38_ad202stdcorr_ens4,ens4,-23.96627469569701,-20.000000000020002,3.966274695677008,16.3867603456098,268.5259146244498,-2,False
w27_ad190std,w40_ad211std,ens4,-20.020287616273613,0.0,20.020287616273613,15.405100143758839,237.3171104392386,0,False
w27_ad190std,w40_ad211stdcorr,ens4,-26.539448229168094,-10.000000000065512,16.539448229102582,18.21383545661007,331.7438020404661,-1,False
w27_ad190std_logit,w29_ad194std_logit,logit,-0.4314408975636397,0.0,0.4314408975636397,6.08025797280261,36.9695370158297,0,False
w27_ad190std_rescale,w29_ad194std_rescale,rescale,1.120544715349503,0.0,-1.120544715349503,10.090777139009267,101.82378326915205,0,False
w27_ad190std_rescale,w36_ad199std_rescale,rescale,-22.935836140103305,-10.000000000065512,12.935836140037793,17.78525224330609,316.3151973580243,-1,False
w27_ad190std_rescale,w38_ad202std_rescale,rescale,-21.033985719065562,0.0,21.033985719065562,17.913968640517542,320.91027245344594,0,False
w27_ad190std_rescale,w40_ad211std_rescale,rescale,-21.980219644834875,-10.000000000065512,11.980219644769363,18.058566767068033,326.11183368065394,-1,False
w27_ad190stdcorr,w29_ad194std,ens4,6.51447186528209,20.000000000020002,13.485528134737912,10.757790033175493,115.73004639788996,2,False
w27_ad190stdcorr,w29_ad194stdcorr,ens4,-0.15310993728423483,0.0,0.15310993728423483,6.331366880832078,40.08620657969732,0,False
w27_ad190stdcorr,w34_ad195std,ens4,-0.030446413168405684,20.000000000020002,20.030446413188407,14.15800097571765,200.44899162842194,2,False
w27_ad190stdcorr,w34_ad195stdcorr,ens4,-6.6604674907599914,10.000000000065512,16.660467490825503,10.91703296136233,119.18160867947154,1,False
w27_ad190stdcorr,w34_ad196std,ens4,-0.4161365005916906,20.000000000020002,20.416136500611692,14.63853002414915,214.2865612679161,2,False
w27_ad190stdcorr,w36_ad197std,ens4,-2.9244388763949303,20.000000000020002,22.924438876414932,15.107933186127571,228.2496451564948,2,False
w27_ad190stdcorr,w36_ad197stdcorr,ens4,-10.495517989483893,10.000000000065512,20.495517989549406,12.08190986864551,145.97254607407376,1,False
w27_ad190stdcorr,w36_ad199std,ens4,-14.190540359670933,10.000000000065512,24.190540359736445,17.780204284192184,316.1356643876061,1,False
w27_ad190stdcorr,w36_ad199stdcorr,ens4,-21.871546247331786,0.0,21.871546247331786,15.091611973019798,227.75675194419455,0,False
w27_ad190stdcorr,w36_ad199stdcorr_ens4,ens4,-18.45305342462744,-9.99999999995449,8.453053424672952,16.740463631712103,280.2431226046756,-1,False
w27_ad190stdcorr,w38_ad202std,ens4,-12.438186901664317,20.000000000020002,32.43818690168432,17.776625186948934,316.00840303726727,2,False
w27_ad190stdcorr,w38_ad202stdcorr,ens4,-19.454674450192222,10.000000000065512,29.454674450257734,15.161567829115747,229.87313903687755,1,False
w27_ad190stdcorr,w38_ad202stdcorr_ens4,ens4,-16.765672612328864,-9.99999999995449,6.765672612374374,16.798661732101486,282.1950359895709,-1,False
w27_ad190stdcorr,w40_ad211std,ens4,-12.819685532905467,10.000000000065512,22.81968553297098,17.881922407540404,319.7631489892956,1,False
w27_ad190stdcorr,w40_ad211stdcorr,ens4,-19.33884614579995,0.0,19.33884614579995,15.661756606194004,245.29061999166152,0,False
w29_ad194std,w29_ad194stdcorr,ens4,-6.667581802566325,-20.000000000020002,-13.332418197453677,9.411613185912643,88.57846276124474,-2,False
w29_ad194std,w34_ad195std,ens4,-6.544918278450496,0.0,6.544918278450496,9.807728781369011,96.19154384889407,0,False
w29_ad194std,w34_ad195stdcorr,ens4,-13.174939356042081,-9.99999999995449,3.1749393560875916,13.541049818214896,183.36003017937765,-1,False
w29_ad194std,w34_ad196std,ens4,-6.9306083658737805,0.0,6.9306083658737805,10.480906399074305,109.84939894615673,0,False
w29_ad194std,w36_ad197std,ens4,-9.43891074167702,0.0,9.43891074167702,11.046031844112278,122.01481950114248,0,False
w29_ad194std,w36_ad197stdcorr,ens4,-17.009989854765983,-9.99999999995449,7.009989854811494,14.27887200761508,203.8861858098535,-1,False
w29_ad194std,w36_ad199std,ens4,-20.705012224953023,-9.99999999995449,10.705012224998534,14.294158435644151,204.32296538329683,-1,False
w29_ad194std,w36_ad199stdcorr,ens4,-28.386018112613876,-20.000000000020002,8.386018112593874,16.68865184889574,278.5111005336512,-2,False
w29_ad194std,w36_ad199stdcorr_ens4,ens4,-24.96752528990953,-29.99999999997449,-5.03247471006496,15.564755678332792,242.26161932619289,-3,False
w29_ad194std,w38_ad202std,ens4,-18.952658766946406,0.0,18.952658766946406,14.3537532664372,206.0302328337566,0,False
w29_ad194std,w38_ad202stdcorr,ens4,-25.969146315474312,-9.99999999995449,15.969146315519822,16.94503811343488,287.1343166657607,-1,False
w29_ad194std,w38_ad202stdcorr_ens4,ens4,-23.280144477610953,-29.99999999997449,-6.719855522363538,15.633862353469404,244.4176520872279,-3,False
w29_ad194std,w40_ad211std,ens4,-19.334157398187557,-9.99999999995449,9.334157398233067,14.690905463093108,215.8227033255389,-1,False
w29_ad194std,w40_ad211stdcorr,ens4,-25.853318011082038,-20.000000000020002,5.853318011062036,17.556930765741303,308.24581791303353,-2,False
w29_ad194std_h3,w34_ad195std_h3,h3,-6.568884679980513,0.0,6.568884679980513,10.008751270565686,100.17510199605022,0,False
w29_ad194std_h3,w34_ad196std_h3,h3,-5.910886947679828,0.0,5.910886947679828,10.301130333014697,106.1132861377555,0,False
w29_ad194std_h3,w36_ad197std_h3,h3,-10.43673611444973,0.0,10.43673611444973,11.02303457659299,121.50729127676459,0,False
w29_ad194std_h3,w36_ad199std_h3,h3,-21.421233648011295,-10.000000000065512,11.421233647945783,14.10175849369577,198.8595926145208,-1,False
w29_ad194std_h3,w38_ad202std_h3,h3,-19.01499272349838,0.0,19.01499272349838,14.315486224616038,204.93314584717155,0,False
w29_ad194std_h3,w40_ad211std_h3,h3,-19.17823116759365,-10.000000000065512,9.17823116752814,14.902347095325936,222.07994894956937,-1,False
w29_ad194std_rescale,w36_ad199std_rescale,rescale,-24.056380855452808,-10.000000000065512,14.056380855387296,15.604913609555076,243.51332876167726,-1,False
w29_ad194std_rescale,w38_ad202std_rescale,rescale,-22.154530434415065,0.0,22.154530434415065,17.491754706035607,305.96148269611876,0,False
w29_ad194std_rescale,w40_ad211std_rescale,rescale,-23.100764360184378,-10.000000000065512,13.100764360118866,16.954029594862813,287.4391195034841,-1,False
w29_ad194stdcorr,w34_ad195std,ens4,0.12266352411582915,20.000000000020002,19.877336475904173,13.701329551121798,187.72643146844348,2,False
w29_ad194stdcorr,w34_ad195stdcorr,ens4,-6.507357553475757,10.000000000065512,16.50735755354127,10.004286308923655,100.0857445509173,1,False
w29_ad194stdcorr,w34_ad196std,ens4,-0.2630265633074558,20.000000000020002,20.263026563327458,13.982537459247459,195.51135379925836,2,False
w29_ad194stdcorr,w36_ad197std,ens4,-2.7713289391106954,20.000000000020002,22.771328939130697,14.684808267620445,215.6435938567738,2,False
w29_ad194stdcorr,w36_ad197stdcorr,ens4,-10.342408052199659,10.000000000065512,20.34240805226517,11.02089202992372,121.46006113523617,1,False
w29_ad194stdcorr,w36_ad199std,ens4,-14.037430422386699,10.000000000065512,24.03743042245221,17.33481603322474,300.49584690574557,1,False
w29_ad194stdcorr,w36_ad199stdcorr,ens4,-21.71843631004755,0.0,21.71843631004755,14.094045699881368,198.64212419034448,0,False
w29_ad194stdcorr,w36_ad199stdcorr_ens4,ens4,-18.299943487343207,-9.99999999995449,8.299943487388717,16.084384143693416,258.70741328189615,-1,False
w29_ad194stdcorr,w38_ad202std,ens4,-12.285076964380082,20.000000000020002,32.28507696440008,17.294529340396195,299.1007451058249,2,False
w29_ad194stdcorr,w38_ad202stdcorr,ens4,-19.301564512907987,10.000000000065512,29.3015645129735,14.303339645702213,204.5855250203167,1,False
w29_ad194stdcorr,w38_ad202stdcorr_ens4,ens4,-16.61256267504463,-9.99999999995449,6.612562675090139,16.11852836244683,259.80695657100296,-1,False
w29_ad194stdcorr,w40_ad211std,ens4,-12.666575595621232,10.000000000065512,22.666575595686744,17.41909245884114,303.4247820896562,1,False
w29_ad194stdcorr,w40_ad211stdcorr,ens4,-19.185736208515713,0.0,19.185736208515713,14.905696763133266,222.17979599448154,0,False
w34_ad195std,w34_ad195stdcorr,ens4,-6.630021077591586,-9.99999999995449,-3.369978922362904,9.471241881656093,89.70442278083647,-1,False
w34_ad195std,w34_ad196std,ens4,-0.3856900874232849,0.0,0.3856900874232849,4.608535140632465,21.238596142444294,0,False
w34_ad195std,w36_ad197std,ens4,-2.8939924632265246,0.0,2.8939924632265246,5.615114131769958,31.529506712802686,0,False
w34_ad195std,w36_ad197stdcorr,ens4,-10.465071576315488,-9.99999999995449,0.46507157636099805,10.844037091737947,117.5931404469884,-1,False
w34_ad195std,w36_ad199std,ens4,-14.160093946502528,-9.99999999995449,4.160093946548038,10.967352361240387,120.28281781560509,-1,False
w34_ad195std,w36_ad199stdcorr,ens4,-21.84109983416338,-20.000000000020002,1.8410998341433782,14.143516286749069,200.03905295353616,-2,False
w34_ad195std,w36_ad199stdcorr_ens4,ens4,-18.422607011459036,-29.99999999997449,-11.577392988515456,12.580946555578745,158.2802162343287,-3,False
w34_ad195std,w38_ad202std,ens4,-12.40774048849591,0.0,12.40774048849591,10.896021830254652,118.72329172538593,0,False
w34_ad195std,w38_ad202stdcorr,ens4,-19.424228037023816,-9.99999999995449,9.424228037069327,14.278138224208263,203.8652311495971,-1,False
w34_ad195std,w38_ad202stdcorr_ens4,ens4,-16.735226199160458,-29.99999999997449,-13.264773800814034,12.544350269571797,157.36072368570603,-3,False
w34_ad195std,w40_ad211std,ens4,-12.789239119737061,-9.99999999995449,2.7892391197825717,10.98760586241331,120.72748258773936,-1,False
w34_ad195std,w40_ad211stdcorr,ens4,-19.308399732631543,-20.000000000020002,-0.6916002673884591,14.536853597459126,211.32011251396034,-2,False
w34_ad195std_h3,w34_ad196std_h3,h3,0.6579977323006858,0.0,-0.6579977323006858,4.342421638507051,18.85662568657426,0,False
w34_ad195std_h3,w36_ad197std_h3,h3,-3.867851434469216,0.0,3.867851434469216,5.682608164149603,32.29203554725973,0,False
w34_ad195std_h3,w36_ad199std_h3,h3,-14.852348968030782,-10.000000000065512,4.85234896796527,10.872692342112433,118.21543876623036,-1,False
w34_ad195std_h3,w38_ad202std_h3,h3,-12.446108043517867,0.0,12.446108043517867,10.77826622118424,116.17102273472119,0,False
w34_ad195std_h3,w40_ad211std_h3,h3,-12.609346487613138,-10.000000000065512,2.6093464875476258,11.01165590020354,121.25656566448743,-1,False
w34_ad195std_hybrid,w34_ad196std_hybrid,hybrid,1.7083330189349155,0.0,-1.7083330189349155,6.846047810174499,46.86837061919505,0,False
w34_ad195std_hybrid,w36_ad197std_hybrid,hybrid,-1.5924083008878043,-9.99999999995449,-8.407591699066685,8.020326828490935,64.32564243581146,-1,False
w34_ad195std_hybrid,w36_ad199std_hybrid,hybrid,-12.29500249511073,-9.99999999995449,2.2950024951562398,12.76915225046175,163.05124919547234,-1,False
w34_ad195std_hybrid,w38_ad202std_hybrid,hybrid,-12.428464347125079,0.0,12.428464347125079,11.57821751919067,134.05512092169374,0,False
w34_ad195std_hybrid,w40_ad211std_hybrid,hybrid,-8.661228159345669,0.0,8.661228159345669,13.420277201054398,180.10384015314048,0,False
w34_ad195stdcorr,w34_ad196std,ens4,6.244330990168301,9.99999999995449,3.755669009786189,10.302540846251073,106.1423478886718,1,False
w34_ad195stdcorr,w36_ad197std,ens4,3.736028614365061,9.99999999995449,6.263971385589429,11.076183601513964,122.68184317444684,1,False
w34_ad195stdcorr,w36_ad197stdcorr,ens4,-3.835050498723902,0.0,3.835050498723902,5.686177405733501,32.33261348947417,0,False
w34_ad195stdcorr,w36_ad199std,ens4,-7.530072868910942,0.0,7.530072868910942,14.644930935661874,214.47400211030617,0,False
w34_ad195stdcorr,w36_ad199stdcorr,ens4,-15.211078756571794,-10.000000000065512,5.211078756506282,10.86328562295143,118.01097452582326,-1,False
w34_ad195stdcorr,w36_ad199stdcorr_ens4,ens4,-11.79258593386745,-20.000000000020002,-8.207414066152552,13.1576422671719,173.1235500308685,-2,False
w34_ad195stdcorr,w38_ad202std,ens4,-5.777719410904325,9.99999999995449,15.777719410858815,14.453378424712207,208.90014788793633,1,False
w34_ad195stdcorr,w38_ad202stdcorr,ens4,-12.79420695943223,0.0,12.79420695943223,10.771089174848502,116.0163620125386,0,False
w34_ad195stdcorr,w38_ad202stdcorr_ens4,ens4,-10.105205121568872,-20.000000000020002,-9.89479487845113,13.045978883714433,170.1975650343229,-2,False
w34_ad195stdcorr,w40_ad211std,ens4,-6.159218042145476,0.0,6.159218042145476,14.36502506988899,206.35394525853917,0,False
w34_ad195stdcorr,w40_ad211stdcorr,ens4,-12.678378655039957,-10.000000000065512,2.678378654974445,11.014416207082816,121.31736438284861,-1,False
w34_ad196std,w36_ad197std,ens4,-2.5083023758032397,0.0,2.5083023758032397,6.292103988533806,39.590572602523025,0,False
w34_ad196std,w36_ad197stdcorr,ens4,-10.079381488892203,-9.99999999995449,0.07938148893771313,10.888161882401704,118.55206917738542,-1,False
w34_ad196std,w36_ad199std,ens4,-13.774403859079243,-9.99999999995449,3.774403859124753,11.366847530935148,129.20522279152647,-1,False
w34_ad196std,w36_ad199stdcorr,ens4,-21.455409746740095,-20.000000000020002,1.4554097467200933,14.238990733972246,202.74885712214746,-2,False
w34_ad196std,w36_ad199stdcorr_ens4,ens4,-18.03691692403575,-29.99999999997449,-11.96308307593874,12.915196871884055,166.80231023952365,-3,False
w34_ad196std,w38_ad202std,ens4,-12.022050401072626,0.0,12.022050401072626,11.133300952090854,123.95039008982712,0,False
w34_ad196std,w38_ad202stdcorr,ens4,-19.03853794960053,-9.99999999995449,9.038537949646042,14.320912878292635,205.08854566764785,-1,False
w34_ad196std,w38_ad202stdcorr_ens4,ens4,-16.349536111737173,-29.99999999997449,-13.650463888237319,12.734763451941369,162.17420017690165,-3,False
w34_ad196std,w40_ad211std,ens4,-12.403549032313776,-9.99999999995449,2.4035490323592867,11.417313418173482,130.35504568880424,-1,False
w34_ad196std,w40_ad211stdcorr,ens4,-18.922709645208258,-20.000000000020002,-1.077290354811744,14.774458310297748,218.28461836272618,-2,False
w34_ad196std_h3,w36_ad197std_h3,h3,-4.525849166769902,0.0,4.525849166769902,5.985613523975576,35.82756925839931,0,False
w34_ad196std_h3,w36_ad199std_h3,h3,-15.510346700331468,-10.000000000065512,5.510346700265956,10.99530311231272,120.8966905316338,-1,False
w34_ad196std_h3,w38_ad202std_h3,h3,-13.104105775818553,0.0,13.104105775818553,11.026471130830048,121.58306559902849,0,False
w34_ad196std_h3,w40_ad211std_h3,h3,-13.267344219913824,-10.000000000065512,3.2673442198483116,11.374624192800836,129.38207552745007,-1,False
w34_ad196std_hybrid,w36_ad197std_hybrid,hybrid,-3.30074131982272,-9.99999999995449,-6.69925868013177,8.43511020871986,71.15108423325,-1,False
w34_ad196std_hybrid,w36_ad199std_hybrid,hybrid,-14.003335514045645,-9.99999999995449,4.003335514091155,12.63117098943492,159.54648056434235,-1,False
w34_ad196std_hybrid,w38_ad202std_hybrid,hybrid,-14.136797366059994,0.0,14.136797366059994,11.820620314712903,139.72706462460337,0,False
w34_ad196std_hybrid,w40_ad211std_hybrid,hybrid,-10.369561178280584,0.0,10.369561178280584,13.786699774130703,190.0730906620156,0,False
w36_ad197std,w36_ad197stdcorr,ens4,-7.571079113088963,-9.99999999995449,-2.4289208868655265,9.514780181080521,90.53104189428268,-1,False
w36_ad197std,w36_ad199std,ens4,-11.266101483276003,-9.99999999995449,1.2661014833215134,10.00103636665404,100.02072840713663,-1,False
w36_ad197std,w36_ad199stdcorr,ens4,-18.947107370936855,-20.000000000020002,-1.0528926290831464,13.767609924593001,189.5470830357517,-2,False
w36_ad197std,w36_ad199stdcorr_ens4,ens4,-15.528614548232511,-29.99999999997449,-14.47138545174198,11.819149399268612,139.69229252223158,-3,False
w36_ad197std,w38_ad202std,ens4,-9.513748025269386,0.0,9.513748025269386,9.973688875159342,99.47446977847721,0,False
w36_ad197std,w38_ad202stdcorr,ens4,-16.53023557379729,-9.99999999995449,6.530235573842802,13.866427471021009,192.27781080908608,-1,False
w36_ad197std,w38_ad202stdcorr_ens4,ens4,-13.841233735933933,-29.99999999997449,-16.15876626404056,11.820798646527514,139.7312806417467,-3,False
w36_ad197std,w40_ad211std,ens4,-9.895246656510537,-9.99999999995449,-0.10475334344395293,10.46383150115928,109.49176968465326,-1,False
w36_ad197std,w40_ad211stdcorr,ens4,-16.414407269405018,-20.000000000020002,-3.5855927306149837,14.311314550129342,204.81372415274382,-2,False
w36_ad197std_h3,w36_ad199std_h3,h3,-10.984497533561566,-10.000000000065512,0.9844975334960537,10.31927166426947,106.4873676809948,-1,False
w36_ad197std_h3,w38_ad202std_h3,h3,-8.578256609048651,0.0,8.578256609048651,10.14133635516187,102.84670306852786,0,False
w36_ad197std_h3,w40_ad211std_h3,h3,-8.741495053143922,-10.000000000065512,-1.2585049469215903,10.598415997664755,112.32642165955622,-1,False
w36_ad197std_hybrid,w36_ad199std_hybrid,hybrid,-10.702594194222925,0.0,10.702594194222925,13.627505176928489,185.70889734721277,0,False
w36_ad197std_hybrid,w38_ad202std_hybrid,hybrid,-10.836056046237275,9.99999999995449,20.836056046191764,12.235783949935772,149.71440886950586,1,False
w36_ad197std_hybrid,w40_ad211std_hybrid,hybrid,-7.068819858457864,9.99999999995449,17.068819858412354,12.585417412966047,158.39273145858897,1,False
w36_ad197stdcorr,w36_ad199std,ens4,-3.69502237018704,0.0,3.69502237018704,14.01410685806198,196.39519102917984,0,False
w36_ad197stdcorr,w36_ad199stdcorr,ens4,-11.376028257847892,-10.000000000065512,1.3760282577823801,10.311885982082648,106.33499250747263,-1,False
w36_ad197stdcorr,w36_ad199stdcorr_ens4,ens4,-7.957535435143548,-20.000000000020002,-12.042464564876454,12.431343507044204,154.53830139013007,-2,False
w36_ad197stdcorr,w38_ad202std,ens4,-1.942668912180423,9.99999999995449,11.942668912134913,13.705158285319065,187.83136362564983,1,False
w36_ad197stdcorr,w38_ad202stdcorr,ens4,-8.959156460708328,0.0,8.959156460708328,10.1406354813227,102.83248796506086,0,False
w36_ad197stdcorr,w38_ad202stdcorr_ens4,ens4,-6.27015462284497,-20.000000000020002,-13.729845377175032,12.193665026009697,148.68546676653204,-2,False
w36_ad197stdcorr,w40_ad211std,ens4,-2.3241675434215736,0.0,2.3241675434215736,13.889083408862657,192.90663793834392,0,False
w36_ad197stdcorr,w40_ad211stdcorr,ens4,-8.843328156316055,-10.000000000065512,-1.1566718437494572,10.604734566809453,112.46039523248328,-1,False
w36_ad199std,w36_ad199stdcorr,ens4,-7.681005887660852,-10.000000000065512,-2.31899411240466,9.569816131948215,91.58138079929631,-1,False
w36_ad199std,w36_ad199stdcorr_ens4,ens4,-4.262513064956508,-20.000000000020002,-15.737486935063494,6.407494805294847,41.05598967988044,-2,False
w36_ad199std,w38_ad202std,ens4,1.752353458006617,9.99999999995449,8.247646541947873,4.183525119773932,17.501882427779492,1,False
w36_ad199std,w38_ad202stdcorr,ens4,-5.264134090521289,0.0,5.264134090521289,10.573913561978747,111.80764801619807,0,False
w36_ad199std,w38_ad202stdcorr_ens4,ens4,-2.57513225265793,-20.000000000020002,-17.42486774736207,7.678148478273253,58.95396405440988,-2,False
w36_ad199std,w40_ad211std,ens4,1.3708548267654663,0.0,-1.3708548267654663,4.757842195193381,22.63706235436257,0,False
w36_ad199std,w40_ad211stdcorr,ens4,-5.148305786129015,-10.000000000065512,-4.851694213936497,10.968333314329767,120.30433569423622,-1,False
w36_ad199std_h3,w38_ad202std_h3,h3,2.4062409245129146,10.000000000065512,7.593759075552597,4.162429788685121,17.325821745733265,1,False
w36_ad199std_h3,w40_ad211std_h3,h3,2.243002480417644,0.0,-2.243002480417644,4.717839532283377,22.258009852375835,0,False
w36_ad199std_hybrid,w38_ad202std_hybrid,hybrid,-0.13346185201434935,9.99999999995449,10.133461851968839,6.874742364949768,47.26208258443512,1,False
w36_ad199std_hybrid,w40_ad211std_hybrid,hybrid,3.633774335765061,9.99999999995449,6.366225664189429,7.238393795959051,52.394344745378476,1,False
w36_ad199std_rescale,w38_ad202std_rescale,rescale,1.901850421037743,10.000000000065512,8.098149579027769,9.430829566969015,88.94054632121697,1,False
w36_ad199std_rescale,w40_ad211std_rescale,rescale,0.9556164952684298,0.0,-0.9556164952684298,8.444590658315898,71.31111138651613,0,False
w36_ad199stdcorr,w36_ad199stdcorr_ens4,ens4,3.4184928227043443,-9.99999999995449,-13.418492822658834,7.123770265496039,50.7481027955655,-1,False
w36_ad199stdcorr,w38_ad202std,ens4,9.43335934566747,20.000000000020002,10.566640654352533,10.09529879551533,101.91505777073326,2,False
w36_ad199stdcorr,w38_ad202stdcorr,ens4,2.4168717971395637,10.000000000065512,7.583128202925948,4.174399335483161,17.425609812082257,1,False
w36_ad199stdcorr,w38_ad202stdcorr_ens4,ens4,5.105873635002922,-9.99999999995449,-15.105873634957412,7.976685469056906,63.62751107226359,-1,False
w36_ad199stdcorr,w40_ad211std,ens4,9.051860714426319,10.000000000065512,0.9481392856391935,10.019556686784336,100.3915161996847,1,False
w36_ad199stdcorr,w40_ad211stdcorr,ens4,2.5327001015318373,0.0,-2.5327001015318373,4.723462931136803,22.311102061823476,0,False
w36_ad199stdcorr_ens4,w38_ad202std,ens4,6.014866522963125,29.99999999997449,23.985133477011367,7.484226161285142,56.013641233264934,3,False
w36_ad199stdcorr_ens4,w38_ad202stdcorr,ens4,-1.0016210255647806,20.000000000020002,21.001621025584782,8.279383607301055,68.54819291684544,2,False
w36_ad199stdcorr_ens4,w38_ad202stdcorr_ens4,ens4,1.6873808122985778,0.0,-1.6873808122985778,4.183933977975724,17.50530353205977,0,False
w36_ad199stdcorr_ens4,w40_ad211std,ens4,5.633367891721974,20.000000000020002,14.366632108298028,7.745209447876129,59.98826939146966,2,False
w36_ad199stdcorr_ens4,w40_ad211stdcorr,ens4,-0.885792721172507,9.99999999995449,10.885792721126997,8.860566628837152,78.50964098406257,1,False
w38_ad202std,w38_ad202stdcorr,ens4,-7.0164875485279055,-9.99999999995449,-2.9835124514265843,9.561118180645439,91.41498086426873,-1,False
w38_ad202std,w38_ad202stdcorr_ens4,ens4,-4.327485710664547,-29.99999999997449,-25.672514289309945,6.25213063126637,39.089137430419214,-3,False
w38_ad202std,w40_ad211std,ens4,-0.3814986312411506,-9.99999999995449,-9.61850136871334,4.215140133556618,17.767406345519703,-1,False
w38_ad202std,w40_ad211stdcorr,ens4,-6.900659244135632,-20.000000000020002,-13.09934075588437,10.626696455421163,112.92667755566072,-2,False
w38_ad202std_h3,w40_ad211std_h3,h3,-0.16323844409527055,-10.000000000065512,-9.836761555970241,4.641129002169482,21.54007841477869,-1,False
w38_ad202std_hybrid,w40_ad211std_hybrid,hybrid,3.7672361877794103,0.0,-3.7672361877794103,8.176091496958179,66.84847216663184,0,False
w38_ad202std_rankraw,w40_ad211std_rankraw,rankraw,2.3531981984126205,0.0,-2.3531981984126205,5.179748339134118,26.82979285676265,0,False
w38_ad202std_rescale,w40_ad211std_rescale,rescale,-0.9462339257693131,-10.000000000065512,-9.053766074296199,8.964144421721116,80.35588521347381,-1,False
w38_ad202stdcorr,w38_ad202stdcorr_ens4,ens4,2.6890018378633584,-20.000000000020002,-22.68900183788336,7.12222913996886,50.72614792222157,-2,False
